"REF_DATE","GEO","DGUID","Type of currency","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-08-10","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8789","","","","4"
"2023-08-11","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8741","","","","4"
"2023-08-12","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-08-13","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-08-14","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8730","","","","4"
"2023-08-15","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8726","","","","4"
"2023-08-16","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8706","","","","4"
"2023-08-17","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8680","","","","4"
"2023-08-18","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8681","","","","4"
"2023-08-19","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-08-20","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-08-21","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8677","","","","4"
"2023-08-22","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8706","","","","4"
"2023-08-23","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8752","","","","4"
"2023-08-24","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8721","","","","4"
"2023-08-25","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8725","","","","4"
"2023-08-26","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-08-27","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-08-28","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8733","","","","4"
"2023-08-29","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8768","","","","4"
"2023-08-30","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8784","","","","4"
"2023-08-31","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8762","","","","4"
"2023-09-01","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8775","","","","4"
"2023-09-02","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-09-03","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-09-04","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-09-05","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8691","","","","4"
"2023-09-06","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8714","","","","4"
"2023-09-07","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8724","","","","4"
"2023-09-08","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8704","","","","4"
"2023-09-09","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-09-10","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-09-11","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8739","","","","4"
"2023-09-12","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8706","","","","4"
"2023-09-13","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8700","","","","4"
"2023-09-14","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8705","","","","4"
"2023-09-15","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8711","","","","4"
"2023-09-16","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-09-17","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-09-18","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8681","","","","4"
"2023-09-19","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8674","","","","4"
"2023-09-20","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8713","","","","4"
"2023-09-21","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8653","","","","4"
"2023-09-22","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8685","","","","4"
"2023-09-23","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-09-24","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-09-25","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8649","","","","4"
"2023-09-26","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8655","","","","4"
"2023-09-27","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8602","","","","4"
"2023-09-28","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8654","","","","4"
"2023-09-29","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8723","","","","4"
"2023-09-30","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-10-01","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-10-02","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-10-03","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8640","","","","4"
"2023-10-04","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8696","","","","4"
"2023-10-05","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8727","","","","4"
"2023-10-06","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8716","","","","4"
"2023-10-07","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-10-08","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-10-09","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-10-10","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8720","","","","4"
"2023-10-11","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8719","","","","4"
"2023-10-12","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8658","","","","4"
"2023-10-13","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8611","","","","4"
"2023-10-14","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-10-15","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-10-16","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8627","","","","4"
"2023-10-17","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8682","","","","4"
"2023-10-18","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8686","","","","4"
"2023-10-19","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8681","","","","4"
"2023-10-20","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8649","","","","4"
"2023-10-21","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-10-22","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-10-23","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8668","","","","4"
"2023-10-24","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8727","","","","4"
"2023-10-25","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8718","","","","4"
"2023-10-26","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8731","","","","4"
"2023-10-27","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8794","","","","4"
"2023-10-28","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-10-29","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-10-30","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8816","","","","4"
"2023-10-31","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8791","","","","4"
"2023-11-01","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8837","","","","4"
"2023-11-02","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8858","","","","4"
"2023-11-03","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8896","","","","4"
"2023-11-04","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-11-05","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-11-06","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8885","","","","4"
"2023-11-07","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8837","","","","4"
"2023-11-08","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8852","","","","4"
"2023-11-09","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8825","","","","4"
"2023-11-10","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8782","","","","4"
"2023-11-11","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-11-12","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-11-13","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","","..","","","4"
"2023-11-14","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8896","","","","4"
"2023-11-15","Canada","2016A000011124","Australian dollar, daily average","Dollars","81","units","0","v111666224","1.1","0.8905","","","","4"
